GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,39906,265
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",44782,3611
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",21816,665
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",46949,3596
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",31940,1260
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",101827,7106
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",60963,4795
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",60505,2560
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",93194,4040
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",50195,3559
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",112516,6034
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",45268,3065
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",49603,2294
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",45387,1627
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",63762,4776
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",77230,4895
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",43810,2222
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",69917,12773
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",49443,1473
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",35175,1529
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",46622,2426
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",93133,8033
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",100501,5826
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",82791,5628
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",67430,4634
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",43536,2359
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",40162,3177
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",32374,1295
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",49997,3461
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",49098,5367
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",40309,3048
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",25303,923
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",35979,2912
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",31387,1159
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",53899,2679
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",58216,3205
