GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,41752,1268
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",48816,13852
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",25814,7453
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",34141,6193
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",34691,3739
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",56993,20822
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",64304,16649
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",43398,10118
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",87091,12902
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",23639,10260
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",106411,48723
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",25040,15074
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",41859,16600
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",49490,6212
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",89480,48920
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",88675,41186
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",38986,8839
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",104281,96952
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",57961,5385
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",30584,9585
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",36513,9351
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",167985,89214
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",83651,20466
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",92364,26570
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",55523,15039
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",25384,8476
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",67588,14744
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",33377,8650
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",22941,7331
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",17860,12832
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",36824,30611
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",27930,5164
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",43333,12201
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",34265,7924
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",45494,6836
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",57772,14007
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",34490,17936
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",29834,3980
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",35901,3155
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",-,**
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",26603,5924
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",30029,5657
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",51252,24361
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",41229,6460
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",50981,14563
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",44698,9340
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",37929,6574
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",49503,11047
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",39827,5423
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",32610,12845
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",31682,8330
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",24767,7182
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",34509,13045
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",247159,190888
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",-,**
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",20505,5409
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",-,**
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",26908,13767
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",37869,35816
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",-,**
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",35363,11361
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",52713,22540
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",21152,34881
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",41015,10143
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",26730,20527
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",27004,4621
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",94350,83128
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",18844,22740
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",25574,18613
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",17424,13354
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",26362,11131
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",-,**
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",59468,17188
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",48926,41747
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",54598,16145
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",28407,17650
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",73758,48135
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",33013,10780
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",47213,12405
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",43464,14294
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",43970,38019
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",27841,27204
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",31852,6401
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",31931,16231
