GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
0400000US09,09,Connecticut,19708,340
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",28271,8182
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",16244,747
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",38042,16556
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",17673,1274
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",47263,22814
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",44696,18259
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",32848,6757
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",71181,13608
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",37640,15069
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",72976,27711
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",31938,8540
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",32200,10594
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",23561,2440
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",40364,17376
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",34043,13236
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",25477,4566
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",240291,177867
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",20089,1457
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",27488,2761
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",27433,4261
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",35514,12520
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",78413,31671
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",31599,8365
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",42889,27636
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",40752,11987
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",22543,6782
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",18390,2667
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",23228,8175
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",29531,16078
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",39207,15643
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",17927,1567
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",11963,10233
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",16802,2701
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",39941,10992
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",37733,18719
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",48636,17528
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",13541,734
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",8950,4498
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",17650,1846
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",37685,28314
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",15477,1230
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",25938,3354
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",19774,4623
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",20247,8083
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",33599,9308
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",28449,5305
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",27019,5338
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",13836,4245
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",25012,3157
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",24562,5303
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",30825,5256
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",29910,11614
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",76322,79591
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",29089,19107
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",17550,9937
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",12600,9234
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",6706,10594
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",16474,23625
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",18424,6781
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",16845,7707
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",28656,32022
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",20937,4960
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",14943,5708
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",8376,4651
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",26214,12443
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",24908,16286
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",38594,25733
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",9623,7892
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",19133,3618
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",32638,21133
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",14067,4807
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",21554,5453
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",18741,4987
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",24235,9925
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",-,**
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",41294,19932
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",26641,14189
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",33513,9903
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",12000,11747
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",36164,11510
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",26635,20730
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",42959,12563
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",22123,20339
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",20976,4950
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",44337,40936
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",32814,25023
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",19883,2896
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",40765,17221
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",15998,19002
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",30046,11657
0600000US0900900000,0900900000,"County subdivisions not defined, New Haven County, Connecticut",-,**
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",17332,4186
0600000US0900903250,0900903250,"Beacon Falls town, New Haven County, Connecticut",24917,9864
0600000US0900904580,0900904580,"Bethany town, New Haven County, Connecticut",27109,11504
0600000US0900907310,0900907310,"Branford town, New Haven County, Connecticut",20599,6238
0600000US0900914160,0900914160,"Cheshire town, New Haven County, Connecticut",16628,6690
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",16355,3891
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",19938,4034
0600000US0900934950,0900934950,"Guilford town, New Haven County, Connecticut",46525,12373
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",20778,2495
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",41284,27045
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",18836,1665
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",36085,18893
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",25896,3623
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",27680,9249
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",14796,988
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",22836,11009
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",24732,6543
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",27828,10466
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",25987,9029
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",26607,11903
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",25127,5953
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",36517,8487
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",27219,8691
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",12645,861
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",17743,1802
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",20332,3675
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",39229,17064
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",-,**
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",43016,10197
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",19843,4973
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",60621,28977
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",11530,9431
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",22732,3719
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",36259,10795
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",35248,7247
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",63107,35614
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",14490,5596
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",20937,7210
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",12776,1418
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",17890,3039
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",45117,37792
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",14138,10860
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",26339,25076
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",34171,16635
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",46234,26208
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",20655,4673
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",32634,6261
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",25774,10594
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",28346,17783
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",13338,6115
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",27153,9318
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",22544,17714
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",9511,2760
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",9678,3466
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",18678,7849
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",13423,13604
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",13722,6236
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",23256,5523
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",29115,4198
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",16225,13703
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",4325,3387
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",21592,21870
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",34694,27997
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",29141,13693
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",11569,4747
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",16247,3187
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",16612,22673
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",22200,12062
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",17753,11191
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",50860,42571
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",20007,9317
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",12788,1427
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",28651,10639
